X,Y,FID,OBJECTID,OGF_ID,MOH_SERVIC,SERVICE_TY,SERVICE__1,ENGLISH_NA,FRENCH_NAM,ENGLISH__1,FRENCH_N_1,ADDRESS_LI,ADDRESS__1,ADDRESS_DE,COMMUNITY,POSTAL_COD,GEOMETRY_U,EFFECTIVE_
-8842968.8444921,5446001.22270826,799,799,799,2663,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Krasman Centre, , , ,10121 Yonge Street, ,Administration and Practice Location,Richmond Hill,L4C1T7,,2023/03/28 00:00:00+00
-8891148.53236463,5488825.63101164,800,800,800,12604,Mental Health and Addiction Organization,Mental Health Services,Krasman Centre, , , ,49 Nelson Street West,Alliston Municipal Arena,Practice Location,New Tecumseth,L9R1G9,,2023/03/28 00:00:00+00
-8426572.9903721,5688128.61503272,801,801,801,2672,Mental Health and Addiction Organization,Mental Health Services,Geriatric Psychiatry Community Services of Ottawa, , , ,re Street,"Suite 129Y, 75 Bruy�",Administration and Practice Location,Ottawa,K1N5C7,,2023/03/28 00:00:00+00
-8890322.77551387,5392159.70523636,802,802,802,2678,Mental Health and Addiction Organization,Mental Health Services,Summit Housing & Outreach Programs, , , ,917 Nipissing Road,Suite 2,Practice Location,Milton,L9T5E3,,2023/03/28 00:00:00+00
-8875657.93541499,5375214.3177181,803,803,803,4616,Mental Health and Addiction Organization,Mental Health Services,Summit Housing & Outreach Programs, , , ,2305 Wyecroft Road,Suite 200,Administration and Practice Location,Oakville,L6L6R2,,2023/03/28 00:00:00+00
-8846378.69407849,5830808.47114082,804,804,804,2141,Mental Health and Addiction Organization,Addiction Services,Canadian Mental Health Association North Bay and District, , , ,393 Oak Street West,Addiction Services,Practice Location,North Bay,P1B2T2,,2023/03/28 00:00:00+00
-8846004.53813798,5830452.97460047,805,805,805,3026,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association North Bay and District, , , ,176 Main Street West,Suite A,Practice Location,North Bay,P1B2T5,,2023/03/28 00:00:00+00
-8845824.1115073,5830253.73325837,806,806,806,3280,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association North Bay and District, , , ,351 Ferguson Street,3rd Floor,Practice Location,North Bay,P1B1X1,,2023/03/28 00:00:00+00
-8845701.11460193,5829949.02180646,807,807,807,3355,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Canadian Mental Health Association North Bay and District, , , ,222 Main Street East, ,Administrative Office,North Bay,P1B1B1,,2023/03/28 00:00:00+00
-8834461.20788043,5793538.52798742,808,808,808,3979,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association North Bay and District, , , ,466 Main Street,2nd Floor,Practice Location,Powassan,P0H1Z0,,2023/03/28 00:00:00+00
-8846010.69410582,5830467.88202413,809,809,809,3980,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Canadian Mental Health Association North Bay and District, , , ,178 Main Street West, ,Practice Location,North Bay,P1B2T5,,2023/03/28 00:00:00+00
-8844685.44669988,5828886.65903452,810,810,810,3982,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association North Bay and District, , , ,501 Morris Street, ,Practice Location,North Bay,P1B2R9,,2023/03/28 00:00:00+00
-8761439.42904662,5831775.99777157,811,811,811,12744,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association North Bay and District, , , ,150 Water Street,East Nipissing Mental Health Service,Practice Location,Mattawa,P0H1V0,,2023/03/28 00:00:00+00
-8843787.13180503,5824959.07254008,812,812,812,13791,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association North Bay and District, , , ,416 Lakeshore Drive, ,Practice Location,North Bay,P1A2C6,,2023/03/28 00:00:00+00
-8845444.16695327,5831282.39748445,813,813,813,17548,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association North Bay and District, , , ,342 Percy Street, ,Practice Location,North Bay,P1B3N3,,2023/03/28 00:00:00+00
-8842414.40663625,5822633.7403127,814,814,814,18247,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association North Bay and District, , , ,776 Lakeshore Drive,Unit 774,Practice Location,North Bay,P1B2G8,,2023/03/28 00:00:00+00
-8848416.26377407,5834208.45938351,815,815,815,21847,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Canadian Mental Health Association North Bay and District, , , ,867 Gormanville Road,Ontario Provincial Police (OPP) / North Bay Police,Practice Location,North Bay,P1B8G3,,2023/03/28 00:00:00+00
-8842394.4581835,5822603.82313468,816,816,816,21857,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association North Bay and District, , , ,780 Lakeshore Drive, ,Practice Location,North Bay,P1A2G8,,2023/03/28 00:00:00+00
-8762340.24863002,5830343.11169416,817,817,817,30842,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association North Bay and District, , , ,217 Turcotte Park Road,Mattawa Hospital,Practice Location,Mattawa,P0H1V0,,2023/03/28 00:00:00+00
-8429518.23693171,5685768.26642423,818,818,818,2689,Mental Health and Addiction Organization,Mental Health Services,Causeway Work Centre, , , ,22 O'Meara Street, ,Administration and Practice Location,Ottawa,K1Y4N6,,2023/03/28 00:00:00+00
-8852134.4794819,5429179.33769879,819,819,819,2693,Mental Health and Addiction Organization,Mental Health Services,Jane/Finch Centre, , , ,4400 Jane Street,Suite 108,Administration and Practice Location,Toronto,M3N2K4,,2023/03/28 00:00:00+00
-8829354.8603863,5628437.76595123,820,820,820,2694,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Canadian Mental Health Association (CMHA) Muskoka-Parry Sound Branch, , , ,173 Manitoba Street,Suite 202,Administration and Practice Location,Bracebridge,P1L1S3,,2023/03/28 00:00:00+00
-8837817.65750708,5743650.45889414,821,821,821,2700,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Canadian Mental Health Association (CMHA) Muskoka-Parry Sound Branch, , , ,87 Main Street East, ,Practice Location,Sundridge,P0A1Z0,,2023/03/28 00:00:00+00
-8836277.05141425,5754978.33264703,822,822,822,2701,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Muskoka-Parry Sound Branch, , , ,91 Ottawa Avenue, ,Practice Location,South River,P0A1X0,,2023/03/28 00:00:00+00
-8834926.4899561,5793115.824995,823,823,823,2702,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Muskoka-Parry Sound Branch, , , ,168 King Street, ,Practice Location,Powassan,P0H1Z0,,2023/03/28 00:00:00+00
-8909364.31950448,5675957.18182441,824,824,824,2703,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Canadian Mental Health Association (CMHA) Muskoka-Parry Sound Branch, , , ,60 James Street,Suite 201,Practice Location,Parry Sound,P2A1T5,,2023/03/28 00:00:00+00
-8839288.04326512,5719136.75613001,825,825,825,17818,Mental Health and Addiction Organization,Addiction Services,Canadian Mental Health Association (CMHA) Muskoka-Parry Sound Branch, , , ,150 Huston Street,Almaguin Health Centre,Practice Location,Burk's Falls,P0A1C0,,2023/03/28 00:00:00+00
-8892274.40656256,5351703.12043711,826,826,826,2706,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Good Shepherd Non-Profit Homes Inc., , , ,15 Ray Street North, ,Administrative Office,Hamilton,L8R2X5,,2023/03/28 00:00:00+00
-8833998.65313229,5412584.72494534,827,827,827,2707,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Good Shepherd Non-Profit Homes Inc., , , ,550 Queen Street East,Suite 315,Practice Location,Toronto,M5A1V2,,2023/03/28 00:00:00+00
-8831060.57554788,5430201.04274036,828,828,828,2796,Mental Health and Addiction Organization,Mental Health Services,Good Shepherd Non-Profit Homes Inc., , , ,250 Consumers Road,Suite 805,Practice Location,Toronto,M2J4V6,,2023/03/28 00:00:00+00
-8887076.87727352,5350959.62478748,829,829,829,4068,Mental Health and Addiction Organization,Mental Health Services,Good Shepherd Non-Profit Homes Inc., , , ,15 St Olga Street, ,Practice Location,Hamilton,L8L6R3,,2023/03/28 00:00:00+00
-8813387.20375886,5428629.9554077,830,830,830,15956,Mental Health and Addiction Organization,Mental Health Services,Good Shepherd Non-Profit Homes Inc., , , ,125 Manse Road, ,Practice Location,Toronto,M1E3V2,,2023/03/28 00:00:00+00
-8870512.48138374,5381601.91991946,831,831,831,2877,Mental Health and Addiction Organization,Mental Health Services,Support House, , , ,165 Cross Avenue,Suite 201,Administration and Practice Location,Oakville,L6J0A9,,2023/03/28 00:00:00+00
-8843420.83502056,5429012.37085137,832,832,832,2719,Mental Health and Addiction Organization,Mental Health Services,"Chai-Tikvah Foundation, The", , , ,4600 Bathurst Street,Suite 313,Administrative Office,Toronto,M2R3V2,,2023/03/28 00:00:00+00
-8843115.50792122,5421303.14207569,833,833,833,2722,Mental Health and Addiction Organization,Mental Health Services,"Chai-Tikvah Foundation, The", , , ,14 Fraserwood Avenue, ,Practice Location,Toronto,M6B2N4,,2023/03/28 00:00:00+00
-8833998.65313229,5412584.72494534,834,834,834,3020,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Houselink & Mainstay Community Housing, , , ,550 Queen Street East,"Suite 150, Mezzanine Level",Administration and Practice Location,Toronto,M5A1V2,,2023/03/28 00:00:00+00
-8844062.25792652,5415552.9369531,835,835,835,2741,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Reconnect Community Health Services, , , ,1281 St. Clair Avenue West, ,Administration and Practice Location,Toronto,M6E1B8,,2023/03/28 00:00:00+00
-8870747.59928025,5395226.2309471,836,836,836,3430,Mental Health and Addiction Organization,Mental Health Services,Reconnect Community Health Services, , , ,50 Burnhamthorpe Road West,Suite 300,Practice Location,Mississauga,L5B3C2,,2023/03/28 00:00:00+00
-8874978.56369462,5412907.25061444,837,837,837,3431,Mental Health and Addiction Organization,Mental Health Services,Reconnect Community Health Services, , , ,7700 Hurontario Street,Suite 601,Practice Location,Brampton,L6Y4M3,,2023/03/28 00:00:00+00
-8825477.59139002,5429486.02692689,838,838,838,7241,Mental Health and Addiction Organization,Mental Health Services,Reconnect Community Health Services, , , ,1911 Kennedy Road,Suite 105,Practice Location,Toronto,M1P2L9,,2023/03/28 00:00:00+00
-8857882.67289604,5422109.86171887,839,839,839,7242,Mental Health and Addiction Organization,Mental Health Services,Reconnect Community Health Services, , , ,8 Taber Road, ,Practice Location,Toronto,M9W3A4,,2023/03/28 00:00:00+00
-8854005.44842756,5406489.58186362,840,840,840,14313,Mental Health and Addiction Organization,Mental Health Services,Reconnect Community Health Services, , , ,42 Algie Avenue, ,Practice Location,Toronto,M8Z5J8,,2023/03/28 00:00:00+00
-8836991.6446215,5413643.63487358,841,841,841,16670,Mental Health and Addiction Organization,Mental Health Services,Reconnect Community Health Services, , , ,543 Young Street,Suite 439,Practice Location,Toronto,M4Y1Y5,,2023/03/28 00:00:00+00
-9932359.39288868,6179061.37158454,842,842,842,2746,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Alpha Court Non-Profit Housing Inc., , , ,221 Wilson Street, ,Administration and Practice Location,Thunder Bay,P7B1M7,,2023/03/28 00:00:00+00
-9935957.16090748,6180951.27784488,843,843,843,15322,Mental Health and Addiction Organization,Mental Health Services,Alpha Court Non-Profit Housing Inc., , , ,270 Windsor Street,c/o Boys & Girls Club of Thunder Bay,Practice Location,Thunder Bay,P7B1V5,,2023/03/28 00:00:00+00
-8839779.97522688,5412352.09677441,844,844,844,2748,Mental Health and Addiction Organization,Mental Health Services,"Barbra Schlifer Commemorative Clinic, The", , , ,489 College Street,Suite 503,Administration and Practice Location,Toronto,M6G1A5,,2023/03/28 00:00:00+00
-8614388.34093175,5490841.59077802,845,845,845,2751,Mental Health and Addiction Organization,Mental Health Services,Youth Habilitation (Quinte) Inc., , , ,210 Front Street,Unit A,Administration and Practice Location,Belleville,K8N2Z2,,2023/03/28 00:00:00+00
-8635793.27563554,5481037.28263394,846,846,846,2753,Mental Health and Addiction Organization,Mental Health Services,Youth Habilitation (Quinte) Inc., , , ,81 Dundas Street West, ,Practice Location,Quinte West,K8V3P4,,2023/03/28 00:00:00+00
-9936616.85134187,6177175.00412434,847,847,847,7676,Mental Health and Addiction Organization,Mental Health Services,Lakehead University Centre for Education and Research on Aging & Health, , , ,955 Oliver Road,Balmoral Street Centre,Administration and Practice Location,Thunder Bay,P7B5E1,,2023/03/28 00:00:00+00
-8833998.65313229,5412584.72494534,848,848,848,2752,Mental Health and Addiction Organization,Mental Health Services,Cota Health, , , ,550 Queen Street East,Suite 201,Administrative Office,Toronto,M5A1V2,,2023/03/28 00:00:00+00
-8842367.99754054,5409619.20435887,849,849,849,2754,Mental Health and Addiction Organization,Mental Health Services,Cota Health, , , ,1330 King Street West, ,Practice Location,Toronto,M6K1H1,,2023/03/28 00:00:00+00
-8846399.14346894,5429746.81944947,850,850,850,2762,Mental Health and Addiction Organization,Mental Health Services,Cota Health, , , ,1000 Finch Avenue West, ,Practice Location,Toronto,M3J2V5,,2023/03/28 00:00:00+00
-8818471.0981117,5424879.73337625,851,851,851,2763,Mental Health and Addiction Organization,Mental Health Services,Cota Health, , , ,3471 Kingston Road,Suite 4,Practice Location,Toronto,M1H3C3,,2023/03/28 00:00:00+00
-8835833.09815301,5413769.83629997,852,852,852,2764,Mental Health and Addiction Organization,Mental Health Services,Cota Health, , , ,425 Sherbourne Street, ,Practice Location,Toronto,M4X1K5,,2023/03/28 00:00:00+00
-8843931.65789992,5421657.48443246,853,853,853,4022,Mental Health and Addiction Organization,Mental Health Services,Cota Health, , , ,700 Lawrence Avenue West,Suite 325,Practice Location,Toronto,M6A3B4,,2023/03/28 00:00:00+00
-8826222.66387385,5417770.99682476,854,854,854,12612,Mental Health and Addiction Organization,Mental Health Services,Cota Health, , , ,3079 Danforth Avenue, ,Practice Location,Toronto,M1L1A9,,2023/03/28 00:00:00+00
-8836026.23746954,5411558.33704316,855,855,855,16288,Mental Health and Addiction Organization,Mental Health Services,Cota Health, , , ,59 Adelaide Street East,2nd Floor,Practice Location,Toronto,M5C1K6,,2023/03/28 00:00:00+00
-8841688.41431315,5409416.41378583,856,856,856,18245,Mental Health and Addiction Organization,Mental Health Services,Cota Health, , , ,219 Dufferin Street,Suite 1B,Practice Location,Toronto,M6K3J1,,2023/03/28 00:00:00+00
-8834047.63370823,5413423.75212719,857,857,857,30201,Mental Health and Addiction Organization,Mental Health Services,Cota Health, , , ,220 Oak Street, ,Practice Location,Toronto,M5A2E1,,2023/03/28 00:00:00+00
-8826151.69769847,5417983.65475494,858,858,858,30789,Mental Health and Addiction Organization,Mental Health Services,Cota Health, , , ,11 Macey Avenue, ,Practice Location,Toronto,M1L2T6,,2023/03/28 00:00:00+00
